permno,date,ret,dlret,shrout,prc,vol,exchcd,ret_adj
43692,1983-07-29,-0.078947,,815.0,4.375,145.0,2,-0.0789469999999999
17902,1974-07-31,0.029851,,1062.0,17.25,125.0,1,0.029851
14461,1993-12-31,0.042857,,2075.0,-8.0625,83.0,3,0.0428569999999999
12174,2002-02-28,0.140684,,26288.0,3.0,42512.0,3,0.140684
31325,1987-02-27,0.021523,,40400.0,32.375,38319.0,1,0.0215229999999999
81300,1995-05-31,0.05618,,3476.0,11.75,3981.0,3,0.0561799999999999
63597,1977-06-30,-0.111111,,1384.0,-4.0,,1,-0.1111109999999999
20300,1958-11-28,,,482.0,,,2,0.0
72980,2008-07-31,-0.097208,,18146.0,17.46,64921.0,1,-0.0972079999999999
79906,1995-08-31,0.338462,,7932.0,21.75,5816.0,3,0.338462
11653,1998-09-30,0.333333,,27521.0,3.0,21682.0,3,0.3333330000000001
80150,1994-05-31,0.053333,,10810.0,39.5,11402.0,3,0.053333
80601,2006-12-29,-0.008583,,4200.0,9.63,1760.0,1,-0.008583
12313,2014-03-31,0.007776,,3350.0,86.499,4504.0,3,0.007776
91378,2020-10-30,-0.036194,,97900.0,60.98,108318.0,3,-0.0361939999999999
91564,1986-03-31,0.082353,,4829.0,23.0,2693.0,3,0.0823529999999999
14309,2016-05-31,-0.018691,,800.0,20.4701,2393.0,3,-0.018691
46632,1984-11-30,,,5447.0,,278.0,3,0.0
81095,2017-08-31,-0.031677,,102495.0,15.43,74240.0,3,-0.0316769999999999
92242,2007-07-31,,,,,,2,0.0
17420,1986-09-30,0.048781,,554.0,-21.5,85.0,3,0.0487809999999999
83960,2000-06-30,0.08,,13761.0,0.84375,2642.0,3,0.08
91999,2020-11-30,0.07402,,13700.0,102.44,14454.0,4,0.0740199999999999
75418,2017-01-31,0.019239,,435292.0,24.9,1429995.0,3,0.019239
66878,1997-11-28,0.0,,118651.0,16.4375,37539.0,1,0.0
79204,1999-11-30,-0.270073,,3548.0,12.5,13230.0,3,-0.270073
80179,2011-11-30,-0.055512,,9896.0,11.91,752.0,3,-0.055512
27924,1979-02-28,0.106117,,4342.0,39.875,2859.0,1,0.106117
89246,2020-11-30,0.801835,,5346.0,9.82,18635.0,1,0.8018350000000001
15177,2019-11-29,-0.139785,,4069.0,4.0,5620.0,3,-0.139785
31595,1988-09-30,0.018519,,1947.0,6.875,344.0,2,0.0185189999999999
78741,1994-11-30,-0.074074,,21797.0,1.5625,6224.0,2,-0.0740739999999999
38607,1993-05-28,-0.021053,,52440.0,34.875,11468.0,2,-0.0210529999999999
79222,1994-03-31,-0.126296,,2107.0,12.5,516.0,1,-0.1262959999999999
10779,1993-11-30,-0.104167,,7479.0,5.375,2160.0,2,-0.104167
80112,2004-03-31,0.011354,,13266.0,23.16,4346.0,3,0.011354
16801,2019-02-28,0.041799,,250.0,21.5965,301.0,3,0.0417989999999999
58421,2010-10-29,0.005857,,6799.0,6.79,2768.0,2,0.005857
14322,1994-02-28,-0.161276,,350681.0,45.625,432460.0,1,-0.1612759999999999
91990,2007-04-30,,,,,,3,0.0
92379,2010-04-30,0.065429,,47976.0,22.96,19678.0,1,0.0654289999999999
58309,1984-04-30,0.0,,20251.0,-0.40625,9937.0,3,0.0
80755,1996-09-30,0.02439,,3384.0,5.25,13374.0,3,0.0243899999999999
53946,1993-06-30,0.0,,2500.0,-7.875,29.0,2,0.0
61110,1984-01-31,0.050121,,17386.0,21.75,40465.0,2,0.050121
91421,2020-07-31,0.214671,,58112.0,0.3825,139029.0,2,0.214671
83903,2013-07-31,-0.020649,,86465.0,3.32,21658.0,3,-0.020649
91694,2007-07-31,-0.063351,,300.0,19.96,485.0,4,-0.063351
77781,1999-05-28,-0.027397,,52619.0,4.4375,65215.0,3,-0.027397
22429,1978-01-31,0.036364,,3815.0,7.125,328.0,1,0.036364
21606,2021-10-29,0.06539,,133726.0,22.81,32921.0,3,0.06539
53065,2005-06-30,-0.012966,,422890.0,12.18,594668.0,1,-0.012966
56152,1973-05-31,0.105934,,1338.0,-25.0,,3,0.1059339999999999
66501,1996-08-30,-0.098765,,15913.0,9.125,2030.0,1,-0.0987649999999999
92205,2016-12-30,0.039718,,97871.0,0.4712,454711.0,3,0.0397179999999999
33751,1982-10-29,0.0,,42580.0,-0.04688,,3,0.0
56354,1980-08-29,0.053763,,3513.0,12.25,2449.0,1,0.053763
74166,1988-01-29,-0.009174,,3980.0,-3.375,1142.0,3,-0.009174
77711,1977-11-30,0.00566,,1851.0,-13.25,,3,0.0056599999999999
47941,1971-12-31,0.108077,,7519.0,57.5,2689.0,1,0.1080769999999999
75844,2015-12-31,-0.153313,,834949.0,17.12,1582830.0,1,-0.153313
77247,1992-08-31,0.2,,4548.0,3.75,1792.0,3,0.1999999999999999
76712,2018-01-31,0.079409,,660387.0,11.56,2373804.0,1,0.079409
87265,2002-03-28,-0.159574,,130239.0,3.95,174562.0,3,-0.159574
76869,2012-06-29,-4.7e-05,,10189.0,2.1499,403.0,3,-4.700000000001925e-05
91319,2007-08-31,0.011075,,4750.0,37.43,18564.0,4,0.0110749999999999
11451,1990-12-31,-0.111111,,13001.0,-0.25,4451.0,3,-0.1111109999999999
79099,1993-07-30,0.357143,,6547.0,2.375,4779.0,3,0.357143
84596,1999-11-30,-0.135135,,15425.0,4.0,8924.0,3,-0.135135
28652,1989-10-31,,,3834.0,,,3,0.0
85394,2011-12-30,0.025645,,29886.0,69.59,39229.0,3,0.0256449999999999
89453,2008-11-28,-0.197498,,15462.0,12.19,88687.0,3,-0.1974979999999999
46711,1978-03-31,0.040299,,1494.0,-8.5625,63.0,2,0.040299
45031,1986-03-31,-0.125,,9974.0,-1.53125,107.0,3,-0.125
31552,1999-08-31,-0.109375,,6718.0,7.125,2109.0,1,-0.109375
11769,1987-09-30,,,,,,3,0.0
88255,2009-01-30,-0.19403,,29967.0,0.54,13800.0,3,-0.19403
51588,1980-06-30,0.074146,,5516.0,10.75,548.0,1,0.074146
88893,2014-08-29,0.10254,,20000.0,276.54999,201600.0,3,0.10254
80484,1997-08-29,0.012987,,4390.0,9.75,9559.0,3,0.012987
27289,1966-10-31,0.0,,2765.0,13.75,308.0,1,0.0
82793,1997-04-30,0.0035,,13196.0,19.75,8373.0,1,0.0035
44840,1988-12-30,-0.018868,,6611.0,19.5,17925.0,3,-0.0188679999999999
91706,2010-03-31,-0.000113,,31900.0,110.2,207233.0,3,-0.000113
86964,2011-06-30,-0.029319,,80727.0,110.25,561983.0,3,-0.0293189999999999
76732,2007-10-31,0.003948,,16996.0,63.33,41547.0,1,0.003948
87618,2005-05-31,0.104882,,90610.0,6.11,115474.0,3,0.1048819999999999
11353,2007-05-31,0.035318,,38765.0,10.22,53086.0,3,0.0353179999999999
79359,1998-02-27,-0.012712,,2500.0,14.5,389.0,2,-0.0127119999999999
79452,1998-09-30,0.134863,,44566.0,27.9375,15931.0,1,0.1348629999999999
80111,1997-04-30,-0.125,,30771.0,0.4375,3366.0,3,-0.125
62359,2005-03-31,-0.073833,,46609.0,13.89,25255.0,1,-0.073833
12881,2015-11-30,-0.09633,,55851.0,1.97,2487.0,3,-0.09633
80351,1999-11-30,-0.166667,,5774.0,2.5,4744.0,3,-0.166667
21194,1957-09-30,-0.007576,,4559.0,16.375,71.0,1,-0.007576
78081,1998-06-30,-0.076233,,39303.0,12.875,39597.0,3,-0.076233
11652,2007-02-28,0.009275,,3913.0,17.24,634.0,3,0.0092749999999999
15042,1958-09-30,0.042194,,1697.0,30.875,205.0,1,0.042194
41100,1996-05-31,-0.03886,,20300.0,46.375,6646.0,1,-0.03886
13936,1978-08-31,0.001709,,3144.0,14.5,1388.0,1,0.0017089999999999
18655,2019-06-28,-0.037659,,18750.0,16.25,33152.0,3,-0.037659
71992,1991-12-31,-0.053097,,2142.0,13.375,479.0,2,-0.0530969999999999
37508,1978-03-31,0.081967,,1991.0,8.25,485.0,1,0.0819669999999999
27116,1977-01-31,0.058824,,472.0,-2.25,,3,0.0588239999999999
92458,2012-11-30,-0.02521,,16406.0,5.8,3503.0,3,-0.0252099999999999
10803,1987-10-30,-0.272727,,3809.0,4.0,3906.0,1,-0.2727269999999999
59919,1983-02-28,-0.020942,,937.0,-46.75,60.0,3,-0.020942
10574,2000-05-31,-0.170732,,13648.0,6.375,5475.0,1,-0.170732
45911,2006-03-31,0.288973,,160246.0,6.78,1024557.0,3,0.2889729999999999
10439,1997-04-30,0.009804,,13766.0,25.75,13914.0,3,0.0098039999999999
16890,1994-04-29,0.085333,,20038.0,36.5,12426.0,1,0.0853330000000001
75828,1990-05-31,0.166667,,9348.0,16.625,30710.0,3,0.1666669999999999
38615,1965-10-29,0.039474,,743.0,9.875,106.0,2,0.039474
77978,1994-06-30,0.132743,,10251.0,16.0,8410.0,3,0.132743
34965,1973-09-28,-0.26087,,6546.0,-10.625,,3,-0.2608699999999999
37575,1980-07-31,0.010753,,1245.0,17.625,141.0,2,0.010753
75654,1999-02-26,-0.099099,,40017.0,25.0,59330.0,3,-0.099099
89993,2017-01-31,0.013135,,24631.0,135.75,28537.0,4,0.0131349999999998
18107,2019-06-28,-0.004329,,4232.0,13.8,977.0,3,-0.004329
91443,2017-10-31,0.040154,,801.0,35.24,1215.0,4,0.040154
77928,2006-06-30,-0.049893,,4665.0,22.09,7745.0,1,-0.0498929999999999
72040,1981-07-31,-0.277778,,2705.0,-9.75,,3,-0.2777780000000001
11808,1998-07-31,-0.063208,,14158.0,24.75,9592.0,3,-0.063208
13814,1975-04-30,-0.076923,,794.0,-12.0,,3,-0.0769229999999999
37445,1981-09-30,-0.088235,,4627.0,-1.9375,,3,-0.0882349999999999
81700,1996-10-31,0.015152,,1462.0,-4.1875,576.0,3,0.015152
79613,1999-02-26,-0.143204,,10207.0,22.0625,8871.0,4,-0.143204
91220,2009-04-30,0.282609,,17800.0,11.21,85678.0,5,0.2826089999999999
84624,2020-03-31,-0.064729,,127654.0,7.08,334185.0,3,-0.064729
37225,1965-07-30,-0.135135,,3211.0,4.0,105.0,2,-0.135135
15139,2020-08-31,-0.012573,,67844.0,10.18,93367.0,3,-0.0125729999999999
38041,1963-12-31,0.148148,,8626.0,3.875,1363.0,1,0.1481479999999999
69331,1989-04-28,0.035088,,5744.0,7.375,993.0,2,0.035088
78698,1992-06-30,-0.137255,,7848.0,1.375,3130.0,3,-0.137255
15975,1981-03-31,-0.067797,,1902.0,-6.875,,3,-0.067797
43967,1993-06-30,-0.03125,,1182.0,3.875,130.0,3,-0.03125
52012,1979-02-28,0.0,,1211.0,-2.375,,3,0.0
85467,1999-03-31,0.037879,,1100.0,25.6875,10677.0,3,0.0378789999999999
15833,2018-11-30,-0.143902,,40806.0,3.51,12271.0,3,-0.1439019999999999
47088,1975-10-31,0.020408,,3083.0,-25.0,,3,0.0204079999999999
76568,2004-05-28,0.033313,,59592.0,22.23,89264.0,3,0.0333129999999999
38551,1966-11-30,0.047393,,1715.0,27.625,156.0,1,0.047393
47088,2000-09-29,-0.011236,,12037.0,33.0,861.0,3,-0.011236
44768,2016-09-30,-0.055996,,64791.0,16.69,93118.0,3,-0.055996
21071,1968-01-31,-0.029801,,1534.0,36.625,77.0,1,-0.0298009999999999
92985,2014-08-29,0.021071,,2600.0,34.89,3722.0,3,0.021071
89557,2011-08-31,-0.004635,,61582.0,17.18,159147.0,1,-0.0046349999999999
19764,1981-10-30,0.018519,,1643.0,6.875,250.0,3,0.0185189999999999
86254,2000-06-30,0.090726,,13036.0,25.35938,8795.0,3,0.090726
82256,1996-10-31,0.231579,,8271.0,29.25,5932.0,3,0.2315789999999999
15203,2005-08-31,-0.112903,,1963.0,5.5,1067.0,3,-0.1129029999999999
36927,1968-12-31,-0.023256,,3977.0,10.5,4876.0,1,-0.0232559999999999
32687,1981-07-31,0.142857,,18000.0,-0.375,,2,0.142857
47060,1984-07-31,-0.214765,,9284.0,14.625,22544.0,1,-0.2147649999999999
52126,1975-07-31,-0.1875,,4812.0,1.625,488.0,1,-0.1875
11628,2017-10-31,-0.03294,,30189.0,31.12,23609.0,1,-0.0329399999999999
53859,1988-12-30,0.013762,,1524.0,-27.625,106.0,3,0.013762
17196,1983-08-31,-0.01845,,6318.0,33.25,3163.0,3,-0.0184499999999999
85718,1998-11-30,0.145161,,7792.0,8.875,1836.0,3,0.1451610000000001
13329,2014-05-30,-0.140234,,17238.0,5.15,4560.0,3,-0.1402339999999999
28760,1986-12-31,-0.050505,,4745.0,5.875,7512.0,3,-0.050505
34972,1974-07-31,-0.078947,,1675.0,4.375,380.0,2,-0.0789469999999999
75125,1989-04-28,0.00678,,0.0,74.25,931.0,2,0.00678
31587,1980-02-29,0.072727,,534.0,29.25,420.0,2,0.0727269999999999
82734,1996-06-28,-0.11828,,10965.0,20.5,9345.0,3,-0.1182799999999999
90746,2012-01-31,0.527152,,17655.0,0.2306,22501.0,3,0.5271520000000001
49269,1986-12-31,0.018868,,13203.0,27.0,11143.0,1,0.0188680000000001
22111,1970-10-30,0.075829,,55341.0,56.75,2673.0,1,0.0758289999999999
49787,1977-09-30,0.147541,,10392.0,8.75,3769.0,2,0.1475409999999999
75541,1988-01-29,0.125,,3645.0,-2.25,810.0,3,0.125
20482,1957-09-30,0.052023,,3738.0,45.5,301.0,1,0.0520229999999999
78629,1989-12-29,0.078431,,3640.0,-1.71875,3543.0,3,0.0784309999999999
58289,1981-08-31,-0.128571,,988.0,-15.25,,3,-0.128571
80347,1978-03-31,-0.047619,,2904.0,-5.0,,3,-0.0476189999999999
85332,2020-04-30,0.063657,,15587.0,18.38,13832.0,2,0.063657
78189,2002-09-30,-0.181185,,34298.0,2.35,14547.0,3,-0.181185
13370,1960-03-31,0.0,,7033.0,17.75,428.0,1,0.0
76234,1999-12-31,0.11275,,78262.0,45.25,80758.0,3,0.1127499999999999
23069,1963-05-31,0.039623,,3925.0,13.625,1071.0,1,0.0396229999999999
67011,1986-02-28,-0.2,,6175.0,1.0,1415.0,3,-0.1999999999999999
20107,2020-12-31,0.030756,,148937.0,8.85,252854.0,1,0.030756
16252,2020-07-31,-0.223809,,8271.0,6.52,134082.0,3,-0.223809
39925,1967-03-31,0.012821,,1691.0,19.625,662.0,1,0.0128209999999999
89277,2008-08-29,,,17004.0,,,3,0.0
79960,2003-09-30,0.041056,0.007356,39977.0,24.85,29579.0,3,0.048714007936
11486,1989-03-31,0.049489,,1525.0,13.5,1808.0,3,0.0494889999999998
85168,2010-12-31,-0.134711,,105456.0,12.14,367147.0,1,-0.134711
14728,1961-11-30,-0.061868,,4015.0,58.75,378.0,1,-0.061868
22218,1976-10-29,0.056818,,3151.0,11.625,871.0,1,0.056818
91488,2020-10-30,-0.170635,,214166.0,2.09,301601.0,3,-0.1706349999999999
79118,1997-07-31,0.173077,,8312.0,3.8125,5186.0,2,0.1730769999999999
24724,1982-12-31,-0.095238,,11350.0,-0.29688,1355.0,3,-0.095238
84824,1999-04-30,0.305085,,18965.0,4.8125,10444.0,1,0.305085
77605,2005-01-31,-0.070042,,844477.0,33.06,963998.0,1,-0.0700419999999999
37023,1976-06-30,0.051343,,326.0,-17.25,,2,0.0513429999999999
87487,2003-02-28,-0.377188,,29851.0,10.32,123988.0,3,-0.3771880000000001
75977,1991-06-28,,,5513.0,,4216.0,3,0.0
73139,1979-08-31,0.045455,,2141.0,-14.375,,1,0.045455
11384,1996-08-30,0.061795,,33570.0,20.625,21405.0,1,0.061795
12117,1998-02-27,0.513514,,10941.0,1.75,34633.0,3,0.513514
77605,1993-12-31,0.010101,,97171.0,12.5,16084.0,1,0.0101009999999999
51131,1974-01-31,-0.145833,,3551.0,25.625,13244.0,1,-0.145833
11826,1958-01-31,0.080321,,810.0,33.625,66.0,1,0.080321
36952,1979-02-28,0.055556,,382.0,-4.75,,3,0.0555559999999999
83530,1997-04-30,-0.396552,,4569.0,4.375,3427.0,3,-0.396552
90916,2004-03-31,0.241379,,25570.0,12.96,58610.0,1,0.241379
78008,2000-08-31,0.075,,41449.0,4.03125,33966.0,3,0.0749999999999999
18067,1957-02-28,-0.031662,,492.0,91.75,98.0,1,-0.0316619999999999
81298,2012-09-28,0.009262,,1653.0,15.8,26.0,2,0.0092620000000001
12458,1985-08-30,0.0,,25232.0,24.0,8511.0,1,0.0
30307,1973-05-31,-0.046512,,658.0,-5.125,,2,-0.046512
12010,1994-01-31,0.061539,,5369.0,8.625,7438.0,3,0.061539
67847,2003-12-31,-0.018835,,20783.0,20.93,97750.0,3,-0.018835
93274,2018-04-30,0.635906,,16133.0,2.73,422873.0,3,0.6359059999999999
89281,2012-05-31,0.003642,,8537.0,15.41,4364.0,1,0.0036419999999999
39651,1976-08-31,-0.062016,,1214.0,-15.125,,3,-0.0620159999999999
35916,1998-06-30,0.223881,,2977.0,10.25,551.0,2,0.223881
89534,2006-03-31,0.000773,,26204.0,14.18,7933.0,1,0.0007729999999999
78638,2001-01-31,0.392027,,88461.0,26.1875,119842.0,3,0.3920270000000001
80101,1979-07-31,0.0,,1049.0,-11.5,,3,0.0
18259,2019-02-28,0.016287,,2322.0,-7.8,177.0,3,0.0162869999999999
41291,1979-06-29,0.02381,,1379.0,5.375,106.0,2,0.0238100000000001
83875,2006-11-30,-0.189394,,3641.0,5.35,5655.0,3,-0.189394
84215,2003-04-30,0.011561,,5690.0,5.25,672.0,3,0.0115609999999999
90125,2008-07-31,-0.05102,,48878.0,1.86,6896.0,3,-0.0510199999999999
63889,1989-12-29,-0.108108,,9271.0,8.25,1897.0,3,-0.1081079999999999
83409,1997-11-28,0.075758,,2499.0,8.875,3854.0,3,0.0757579999999999
85028,2000-01-31,0.181818,,6073.0,3.25,7212.0,3,0.181818
82285,2000-05-31,-0.291667,,65820.0,6.90625,184450.0,3,-0.291667
23464,1957-02-28,-0.01938,,2079.0,63.25,161.0,1,-0.0193799999999999
85265,2019-09-30,0.029668,,82417.0,81.75,137797.0,1,0.029668
89472,2005-09-30,-0.028371,,26466.0,31.85,38900.0,1,-0.028371
30277,1992-06-30,0.03744,,66696.0,23.0,209.0,1,0.0374399999999999
70332,2017-04-28,-0.080323,,558702.0,57.02,759445.0,1,-0.080323
66448,1988-04-29,-0.178571,,46654.0,2.875,13716.0,1,-0.178571
90636,2021-08-31,0.020307,,8227.0,7.2,1069.0,3,0.020307
79778,1997-07-31,0.037829,,13845.0,39.4375,7031.0,1,0.0378289999999998
13938,2017-01-31,0.086614,,3292.0,6.9,1004.0,3,0.0866139999999999
47395,1983-11-30,0.10068,,14436.0,40.0,2491.0,1,0.1006800000000001
77637,2012-06-29,0.109426,,17800.0,10.24,11811.0,1,0.109426
53380,1972-08-31,-0.079365,,12947.0,14.5,1087.0,1,-0.079365
64610,1983-05-31,0.086957,,29500.0,21.875,8105.0,1,0.0869569999999999
11565,2016-08-31,0.017805,,14777.0,28.01,7605.0,3,0.017805
17768,2020-05-29,0.023617,,23850.0,21.9895,24795.0,3,0.023617
91223,2017-02-28,0.03536,,2550.0,61.49,2591.0,4,0.03536
25217,1988-05-31,-0.02014,,11039.0,17.375,3565.0,1,-0.02014
85586,2009-09-30,0.352593,,3490.0,17.26,3439.0,3,0.3525929999999999
57621,1982-10-29,,,897.0,,43.0,2,0.0
21259,2010-04-30,0.034881,,3742.0,94.05,972.0,3,0.0348809999999999
77200,2002-02-28,0.001908,,3279.0,-2.625,341.0,2,0.001908
26657,1964-06-30,-0.066265,,24494.0,38.75,1763.0,1,-0.066265
75831,2018-03-29,-0.014354,,27151.0,10.3,25694.0,3,-0.0143539999999999
75517,1999-12-31,0.131868,,4300.0,12.875,324.0,3,0.1318680000000001
11955,2004-12-31,0.004361,,572130.0,29.94,391831.0,1,0.004361
90056,2008-07-31,0.036805,,22282.0,28.17,24596.0,1,0.0368049999999999
47504,1976-04-30,0.048193,,1160.0,-5.4375,,3,0.0481929999999999
16841,2021-02-26,0.011366,,23622.0,9.22,9490.0,1,0.0113659999999999
72338,1992-10-30,0.068628,,7307.0,13.625,743.0,2,0.0686279999999999
40029,1968-06-28,0.014019,,1415.0,54.25,2206.0,2,0.014019
18817,1982-03-31,0.090411,,10833.0,29.5,3066.0,1,0.090411
75064,1989-08-31,0.02551,,70367.0,25.125,46790.0,1,0.0255099999999999
87033,2017-04-28,0.008574,,113779.0,41.17,371952.0,1,0.008574
14875,1959-11-30,0.297619,,758.0,27.25,1568.0,1,0.2976190000000001
80778,2004-06-30,-0.093812,,35121.0,9.08,168131.0,1,-0.093812
32299,2008-02-29,0.048387,,25451.0,0.65,3470.0,2,0.0483869999999999
85964,1998-03-31,,,,,,3,0.0
76128,1990-08-31,-0.051724,,4367.0,13.75,5109.0,3,-0.0517239999999999
22496,1995-03-31,-0.039841,,95175.0,30.125,21801.0,1,-0.039841
37786,1967-08-31,0.008772,,2719.0,14.375,1961.0,2,0.008772
69518,1987-04-30,-0.037037,,6916.0,13.0,1682.0,1,-0.0370369999999999
76532,1995-09-29,-0.043478,,5343.0,2.75,1604.0,3,-0.043478
62527,1985-10-31,-0.083333,,3514.0,0.6875,1060.0,2,-0.0833329999999999
66879,1976-01-30,0.141503,,4120.0,-24.375,,3,0.1415029999999999
61129,1986-02-28,0.308511,,35454.0,15.375,60670.0,2,0.308511
68662,1988-09-30,-0.018405,,20000.0,20.0,1039.0,1,-0.018405
70332,2002-02-28,0.060452,,248758.0,52.1,331551.0,1,0.0604519999999999
91354,2009-08-31,0.342391,,15777.0,2.47,4713.0,3,0.3423910000000001
10070,1988-06-30,0.0,,4942.0,-2.125,2026.0,3,0.0
33153,1976-12-31,,,4044.0,,,3,0.0
76410,1998-11-30,-0.145161,,3807.0,3.3125,2865.0,3,-0.1451609999999999
57138,1988-01-29,0.083333,,2436.0,6.5,93.0,2,0.0833330000000001
65913,1988-02-29,0.064516,,3180.0,-4.125,39.0,3,0.064516
51692,1988-11-30,0.046222,,30118.0,11.75,8237.0,1,0.0462219999999999
19350,2001-02-28,-0.051724,,234656.0,40.7,182676.0,1,-0.0517239999999999
10693,2002-06-28,-0.096113,,393504.0,12.79,425201.0,1,-0.096113
72494,2003-02-28,-0.123069,,23420.0,16.23,7282.0,1,-0.1230689999999999
25196,1978-06-30,0.206897,,4524.0,-1.09375,,3,0.2068970000000001
23975,2002-12-31,-0.019149,,24901.0,32.27,12953.0,1,-0.0191489999999999
36847,1972-01-31,0.154286,,1777.0,25.25,1770.0,2,0.1542859999999999
89237,2006-08-31,-0.030056,,29758.0,19.04,22165.0,1,-0.0300559999999999
14940,1985-07-31,-0.004115,,10435.0,30.25,5738.0,3,-0.0041149999999999
75056,1987-10-30,-0.34375,,3454.0,5.25,1132.0,1,-0.34375
87589,2015-04-30,-0.033865,,6582.0,4.85,412.0,3,-0.033865
16042,2019-07-31,-0.025775,,90528.0,29.86,138800.0,1,-0.0257749999999999
91571,2014-03-31,0.021423,,36772.0,25.27,91800.0,1,0.0214229999999999
91171,2011-02-28,-0.093458,,7621.0,4.85,618.0,3,-0.093458
32934,1975-11-28,-0.041096,,1168.0,30.625,65.0,1,-0.041096
12052,2007-06-29,-0.025174,,404829.0,78.22,388920.0,1,-0.025174
15383,2017-04-28,0.168421,,25057.0,2.22,21096.0,3,0.1684209999999999
28426,1985-06-28,-0.125,,11704.0,-0.21875,1471.0,3,-0.125
62420,2005-02-28,0.1,,11908.0,1.65,6161.0,3,0.1
11498,1978-12-29,0.046296,,2867.0,27.875,119.0,1,0.0462959999999998
46228,1984-11-30,0.046154,,27849.0,8.5,20733.0,1,0.046154
51916,1981-01-30,0.025038,,9647.0,16.625,863.0,1,0.0250379999999998
77629,1996-01-31,0.076087,,3520.0,12.375,678.0,1,0.076087
80295,1995-07-31,-0.033898,,40932.0,-3.5625,4.0,3,-0.0338979999999999
78361,2003-05-30,0.068966,,43018.0,1.86,17635.0,3,0.068966
40600,1979-07-31,0.0,,1254.0,2.5,24.0,2,0.0
40687,1994-08-31,0.142857,,3139.0,1.75,8628.0,3,0.142857
42198,1973-09-28,0.045565,,2162.0,14.75,204.0,1,0.045565
91993,2017-08-31,-0.006474,,28150.0,53.71,25057.0,3,-0.0064739999999999
45242,1986-09-30,-0.193548,,1437.0,-0.78125,73.0,3,-0.193548
15022,2020-10-30,0.158544,,49650.0,19.73,65060.0,3,0.158544
84102,1993-10-29,-0.021277,,2384.0,17.25,198.0,2,-0.0212769999999999
57955,1978-12-29,-0.058824,,1642.0,2.0,613.0,2,-0.0588239999999999
84820,1999-08-31,0.056,,12323.0,8.25,9578.0,1,0.056
29453,1974-02-28,0.068966,,1091.0,-7.75,,3,0.068966
43466,1974-12-31,0.010127,,2137.0,-19.5,,3,0.0101269999999999
78195,2008-10-31,-0.036145,,7774.0,4.0,826.0,3,-0.0361449999999999
59256,2012-06-29,0.034991,,9747.0,5.54,3515.0,3,0.0349909999999999
49227,1990-11-30,0.0,,4101.0,8.25,509.0,3,0.0
75850,1994-12-30,0.139373,,31275.0,40.875,42465.0,1,0.1393729999999999
81190,2005-02-28,-0.088291,,15295.0,29.12,7626.0,2,-0.088291
75121,1988-03-31,0.136957,,2217.0,-84.0,15.0,2,0.136957
64988,1980-05-30,-0.031746,,836.0,-7.625,,3,-0.031746
38922,1982-10-29,0.09375,,2173.0,-2.1875,136.0,2,0.09375
92873,2014-11-28,-0.034247,,2777.0,21.15,200.0,3,-0.034247
47379,2019-06-28,0.114468,,35600.0,26.19,36513.0,3,0.114468
91265,1999-06-30,0.072115,,12944.0,27.875,33835.0,3,0.0721149999999999
24491,1965-07-30,0.004444,,5160.0,34.75,187.0,1,0.0044439999999998
66130,1993-08-31,0.006173,,36342.0,20.375,17940.0,1,0.0061729999999999
84825,2007-03-30,0.009675,,2484.0,-13.045,148.0,3,0.0096750000000001
79545,1998-11-30,0.064,,23374.0,49.875,8868.0,1,0.064
80364,1995-04-28,-0.031579,,16829.0,23.0,4877.0,1,-0.031579
78111,1994-03-31,-0.153846,,35947.0,8.25,54325.0,1,-0.153846
32783,1981-07-31,,,1674.0,-1.8125,,3,0.0
51975,1977-01-31,-0.076923,,3087.0,1.5,182.0,2,-0.0769229999999999
35182,1979-01-31,-0.047244,,1828.0,14.875,179.0,2,-0.0472439999999999
33129,1974-11-29,0.0,,1171.0,-2.375,,3,0.0
56266,1994-03-31,-0.042553,,116869.0,16.875,88017.0,1,-0.0425529999999999
92130,2021-08-31,-0.081386,,132043.0,0.4797,312448.0,2,-0.0813859999999999
20951,2021-12-31,-0.002014,,40000.0,9.91,22590.0,1,-0.0020139999999999
90924,1990-10-31,-0.133333,,1096.0,-1.42188,281.0,3,-0.133333
83977,1997-07-31,0.146789,,57843.0,31.25,41197.0,1,0.146789
39140,1976-03-31,0.006897,,7199.0,18.25,1153.0,1,0.0068969999999999
85726,2009-12-31,-0.043668,,96613.0,2.19,207698.0,3,-0.043668
32715,1978-01-31,0.1,,2201.0,-4.125,282.0,2,0.1
91405,2014-07-31,-0.018388,,12376.0,6.91,1780.0,3,-0.0183879999999999
79184,1995-07-31,-0.008696,,21399.0,28.5,25047.0,1,-0.008696
16938,2018-09-28,-0.142983,,20530.0,19.48,95022.0,3,-0.1429829999999999
81561,2007-02-28,-0.140351,,237132.0,0.98,61930.0,2,-0.140351
